p.accession,p.type,target.LPGF,decoy.LPGF
NP_001337182.1,group_representative,inf,0.08273610140316852
NP_001071639.1,group_representative,inf,1.941404159976445
NP_065894.2,group_representative,inf,0.7668975372510203
NP_778148.2,group_representative,9.06055298659426,0.6239313230767474
NP_060320.1,group_representative,7.168979302188318,0.5817751595830459
NP_001863.3,group_representative,inf,0.11246700618628792
NP_001305021.1,group_representative,4.680389252493296,0.19239578106505115
NP_000575.1,group_representative,8.025453227674433,0.23267699611569778
NP_079533.2,group_representative,3.8837559290221684,0.14181820632314224
NP_000503.1,group_representative,inf,0.197891775600711
NP_001191295.1,group_representative,inf,0.06891582959007551
NP_057125.2,group_representative,10.332785358755366,0.44053431004715193
NP_001304161.1,group_representative,inf,0.13561736575965758
NP_001317063.1,group_representative,12.518427123150248,0.7474300254253851
NP_005376.2,group_representative,inf,0.38222519125758964
NP_001032420.1,group_representative,5.729612052262313,1.6769462132527269
NP_001129507.1,group_representative,inf,0.13049047171116854
NP_006248.1,group_representative,inf,0.5338556571562874
NP_001092287.1,group_representative,inf,0.41435156015631075
NP_036462.2,group_representative,1.8713204665585808,-0.23087745499575144
NP_057183.2,group_representative,inf,0.4138205138251577
NP_060243.2,group_representative,4.899501834653841,0.21166000719273712
NP_066974.2,group_representative,inf,0.1575458378485763
NP_078995.2,group_representative,10.852361940067873,0.21957749369854482
NP_002829.3,group_representative,inf,0.7922504681743615
NP_005070.1,group_representative,inf,0.060462015409790106
NP_001705.2,group_representative,inf,0.36280011250722205
NP_001193538.1,group_representative,10.048436890076188,0.10523971284500556
NP_001191235.1,group_representative,inf,0.11690305040610473
NP_001188254.1,group_representative,6.664071076785347,1.1224068323987486
NP_001008910.1,group_representative,inf,0.5319306736558641
NP_001180395.1,group_representative,inf,0.2300389587463325
NP_001276790.1,group_representative,2.1093379187374457,0.0144314162530043
NP_001186049.1,group_representative,7.901021699424156,0.0022613351894808695
NP_899199.2,group_representative,inf,0.1203069986067842
NP_001291364.1,group_representative,inf,0.876455413747226
NP_958815.1,group_representative,inf,0.3982530097258988
NP_008954.2,group_representative,2.768240907525311,0.008066297794368744
NP_001157637.1,group_representative,inf,0.21253500190204686
NP_003833.4,group_representative,inf,0.7956307262754498
NP_004122.2,group_representative,inf,0.09998399336341883
NP_031369.2,group_representative,8.681651041035858,0.11275942786345729
NP_001009944.2,group_representative,2.6520962121297567,0.8985977982577041
NP_002519.1,group_representative,inf,0.3485828750654069
NP_001278791.1,group_representative,inf,0.29206579950228734
NP_001001894.1,group_representative,4.575534029669422,0.02758728954315958
NP_004275.4,group_representative,inf,0.37994560783382547
NP_002451.2,group_representative,inf,0.5637372003706966
NP_057591.2,group_representative,inf,0.6392104419470878
NP_037367.3,group_representative,inf,0.34656821736385107
NP_055563.1,group_representative,inf,0.1819009962321041
NP_001334.2,group_representative,inf,0.4826397900934555
NP_001073986.1,group_representative,6.858363816082567,0.18578844156783325
NP_075062.2,group_representative,inf,0.008558550692488535
NP_653337.1,group_representative,inf,0.8068750976750458
NP_006065.2,group_representative,inf,0.273968102940744
NP_055998.1,group_representative,inf,0.05327001015505414
NP_054701.1,group_representative,inf,0.2568149681674138
NP_001447.2,group_representative,inf,0.025779242969412686
NP_001340623.1,group_representative,inf,0.06694301910692542
NP_001835.3,group_representative,2.0641775721121562,0.45346292005192235
NP_001754.2,group_representative,inf,0.4605165832681044
NP_055250.2,group_representative,inf,1.355789391341301
NP_001035810.1,group_representative,inf,1.306154531900849
NP_001375.2,group_representative,inf,0.2079321715428692
NP_001186036.1,group_representative,inf,0.24047220941693717
NP_115550.2,group_representative,inf,0.5249454309165587
NP_002458.2,group_representative,7.747534992284112,0.09790089575279894
NP_898868.1,group_representative,inf,0.33813411856975273
NP_001100.3,group_representative,inf,0.01031381304939049
NP_787058.4,group_representative,2.651406878727,0.041609767313195635
NP_001332854.1,group_representative,inf,0.2982210866888519
NP_001284642.1,group_representative,8.555201409895451,0.21976501400489595
NP_001184033.1,group_representative,inf,-1.0034552087755335
NP_004778.1,group_representative,7.0573717801198645,0.9600275697303856
NP_001337670.1,group_representative,inf,0.33936404144921
NP_001129691.1,group_representative,inf,0.37510801721637455
NP_057025.2,group_representative,inf,0.008140902859364836
NP_001288268.1,group_representative,9.295620356029767,0.11355299123585126
NP_056989.2,group_representative,inf,0.554404190390108
NP_001164015.1,group_representative,inf,0.415315529642228
NP_003474.1,group_representative,inf,1.2719086782303666
NP_006697.2,group_representative,inf,0.2113529660612309
NP_001139685.2,group_representative,inf,0.9833098144278538
NP_001306157.1,group_representative,inf,0.18021904308461373
NP_001018121.1,group_representative,inf,0.7316717088322022
NP_054728.2,group_representative,4.968361917037337,0.22540585135576421
NP_063947.1,group_representative,inf,0.8881921942341521
NP_005702.3,group_representative,inf,0.03351333745148929
NP_037457.3,group_representative,inf,0.0548364251893812
NP_001284477.1,group_representative,inf,0.5493099643558199
NP_079202.2,group_representative,6.008311669190721,0.4512550902784569
NP_001486.4,group_representative,3.9133430464546577,0.5688071653216327
NP_065995.1,group_representative,inf,2.225287041713924
NP_001157588.1,group_representative,6.026100197516351,0.48579963324890496
NP_001185624.1,group_representative,inf,0.09129680365871642
NP_065812.1,group_representative,inf,0.18946514684089402
NP_060123.3,group_representative,inf,0.5623997219463823
NP_057694.2,group_representative,inf,0.13856440712876153
NP_060880.3,group_representative,7.844363645826352,0.5974585032583191
NP_006328.2,group_representative,inf,0.4523141564383291
NP_612464.1,group_representative,11.104311217672967,0.5188563113218919
NP_006496.4,group_representative,inf,0.5168315061175385
NP_338599.1,group_representative,inf,0.46377481413977645
NP_001229510.1,group_representative,inf,0.4085340091337931
NP_001284478.1,group_representative,inf,0.0006955083822038781
NP_112179.2,group_representative,inf,0.31387368406926885
NP_003278.1,group_representative,inf,0.40591965958300236
NP_004177.3,group_representative,inf,0.11758633817234788
NP_001278.1,group_representative,inf,0.05323374909138842
NP_542199.1,group_representative,inf,0.5656372980541896
NP_001336371.1,group_representative,7.196336264640579,0.737649608815839
NP_006129.4,group_representative,9.161343921463537,0.07169498676247346
NP_001092871.1,group_representative,inf,0.7197739469269544
NP_004582.1,group_representative,12.00740120466491,0.17500792989991037
NP_004314.5,group_representative,inf,0.06281297118822247
NP_004347.1,group_representative,inf,1.106759110232049
NP_000850.1,group_representative,inf,0.11732048251175113
NP_001049.1,group_representative,5.640100525632267,0.12913467555324418
NP_001295192.1,group_representative,inf,0.0010029667011765687
NP_001230115.1,group_representative,4.518089125321215,0.23216414335726487
NP_114439.1,group_representative,6.9783200903508735,0.23981218058075143
NP_001005340.1,group_representative,inf,0.3283643569642232
NP_002305.1,group_representative,inf,0.510267589443502
NP_000497.1,group_representative,inf,0.5801603926005995
NP_001123952.1,group_representative,inf,0.18777948071577924
NP_612398.2,group_representative,inf,0.37362890907947327
NP_001092302.1,group_representative,4.878957793997344,0.3830415268683639
NP_060182.1,group_representative,8.307821899090255,0.24653272749955474
NP_689714.2,group_representative,inf,0.6485119551919578
NP_057302.1,group_representative,inf,0.5037263278993519
NP_612469.1,group_representative,7.061375164358195,0.30096030818454594
NP_001309169.1,group_representative,inf,0.6648291309818275
NP_001317665.1,group_representative,3.7585270607708754,0.006707636811045153
NP_001284485.1,group_representative,inf,0.6898082916090005
NP_001091953.1,group_representative,12.18080332520981,0.7496198421585465
NP_003602.1,group_representative,inf,0.7143982860578733
NP_001136040.1,group_representative,inf,0.2436491878352793
NP_001007023.2,group_representative,2.7333059729256517,0.09003880552761588
NP_003590.1,group_representative,5.285445912785389,0.5903297716792686
NP_001309831.1,group_representative,4.728003299695606,0.012494827469268884
NP_001472.1,group_representative,0.3965500809622567,0.20510067593440456
NP_031396.1,group_representative,inf,0.4694095273432587
NP_078783.1,group_representative,7.202322059017542,0.09194353457282653
NP_001337791.1,group_representative,inf,0.8779833430597843
NP_955392.1,group_representative,inf,0.8768098941327446
NP_055444.2,group_representative,inf,0.2525569369630321
NP_004520.2,group_representative,inf,0.03242397881908364
NP_955393.1,group_representative,8.683971832689569,0.7538349876406177
NP_001295165.1,group_representative,inf,0.2894981300565678
NP_001137251.1,group_representative,inf,0.3065284804074476
NP_112217.2,group_representative,6.904110197226312,0.012853205010241595
YP_003024038.1,group_representative,inf,0.2593853317832038
NP_061092.3,group_representative,6.1720519780757535,1.0402218211448793
NP_115952.1,group_representative,5.396222532898691,0.24976997193925063
NP_003334.2,group_representative,inf,0.0712265620049186
NP_006192.1,group_representative,inf,0.35495795025071536
NP_115564.2,group_representative,inf,0.5594905641480794
NP_075064.1,group_representative,inf,0.419311804190612
NP_057400.1,group_representative,2.768571867290831,0.13564054248377067
NP_001308604.1,group_representative,8.249460148351792,0.569081522145522
NP_852136.1,group_representative,inf,0.3331118193956243
NP_573439.2,group_representative,inf,0.4689193018568981
NP_004861.2,group_representative,inf,0.7460050327261335
NP_057227.2,group_representative,inf,0.9379226760230119
NP_001018067.1,group_representative,6.59940921402578,0.11189551070844964
NP_006076.4,group_representative,inf,0.1185652941857271
NP_001013416.1,group_representative,inf,0.11286772163188569
NP_115875.1,group_representative,inf,0.6742338235250259
NP_004297.2,group_representative,6.557936007786532,0.8950571332228009
NP_891548.1,group_representative,inf,0.11676855587700594
NP_002883.3,group_representative,inf,0.19798325126715016
NP_056257.1,group_representative,inf,0.424456541862045
NP_001158202.1,group_representative,6.299137392859145,0.5432995705855155
NP_722523.1,group_representative,9.583695660464855,0.19461265376165438
NP_001009960.1,group_representative,5.309835023620034,0.002918892027461859
NP_003059.1,group_representative,2.9735954109785516,0.30094370799744063
NP_149351.1,group_representative,inf,1.1914131456596517e-05
NP_055719.1,group_representative,inf,0.8543508987222758
NP_039258.1,group_representative,inf,0.6230566171367593
NP_001128634.1,group_representative,inf,0.04493470678286815
NP_068779.1,group_representative,inf,0.11275942786345729
NP_001229845.1,group_representative,inf,0.8619767377228783
NP_001264125.1,group_representative,inf,0.05616777527254983
NP_001135772.1,group_representative,9.548086889590746,0.7555786550027852
NP_085072.2,group_representative,inf,0.43975554456609217
NP_060912.2,group_representative,inf,0.990586449741391
NP_001191455.1,group_representative,inf,0.27405573010360307
NP_060764.3,group_representative,inf,0.38761275239628384
NP_000812.2,group_representative,inf,0.6079463164782086
NP_055107.3,group_representative,inf,0.6871838056155712
NP_937872.1,group_representative,inf,0.23443779504073253
NP_001333060.1,group_representative,inf,2.5188533242998
NP_060421.2,group_representative,inf,0.07109409676910165
NP_000346.2,group_representative,5.476076976597524,0.4329295486721905
NP_001011668.1,group_representative,8.315592386550431,0.21192482120231254
NP_001093139.1,group_representative,inf,0.1402076133124159
NP_037473.3,group_representative,inf,0.4101200076138451
NP_057134.1,group_representative,inf,1.119119457559856
NP_002654.3,group_representative,inf,0.4433178181967502
NP_001073893.1,group_representative,inf,0.032778882623462784
NP_001307857.1,group_representative,inf,0.23675708214314878
NP_001264.2,group_representative,inf,0.6240791068995036
NP_055705.2,group_representative,inf,0.2506389410661304
NP_001937.2,group_representative,4.771935846845178,0.24926715016057016
NP_001129523.1,group_representative,inf,0.03204335727863124
NP_005776.1,group_representative,9.819705358021846,0.05095971513069949
NP_835468.1,group_representative,13.100283728389924,0.057667631120077056
NP_001337618.1,group_representative,inf,0.6658990448572008
NP_005541.3,group_representative,inf,0.2511220855871428
NP_005659.1,group_representative,4.007591670427352,0.37329919023264696
NP_115807.1,group_representative,inf,0.42081551947986817
NP_001231191.1,group_representative,inf,0.0034869194134821923
NP_005730.2,group_representative,3.36545043849363,0.4961537767946037
NP_001243378.1,group_representative,inf,0.4308870896250205
NP_001026895.2,group_representative,inf,0.4812404766125085
NP_001018494.1,group_representative,inf,0.2881879144795269
NP_065946.2,group_representative,inf,0.5033583186926649
NP_001339848.1,group_representative,inf,0.09231514001846657
NP_001337858.1,group_representative,nan,-0.04364656617366942
NP_757351.1,group_representative,7.278829137831033,0.1304691852061853
NP_001075955.1,group_representative,8.513241894795753,0.1605383595744196
NP_006615.2,group_representative,inf,0.5166935348828204
NP_001124295.1,group_representative,inf,0.46423504935520093
NP_055060.1,group_representative,6.63317059184147,0.05336645894125091
NP_001315538.1,group_representative,inf,1.072214382185582
NP_001308236.1,group_representative,inf,1.0260159199402332
NP_001336618.1,group_representative,inf,1.0190444014713351
NP_003969.2,group_representative,inf,0.12393865785215426
NP_068807.2,group_representative,inf,0.6077412904155778
NP_071370.2,group_representative,8.124144089396925,0.34954409760093647
NP_079388.3,group_representative,6.260511586396118,0.18275031392964244
NP_001095146.1,group_representative,4.480753799926211,0.025139684484844053
NP_444269.2,group_representative,inf,0.13553360453207644
NP_055836.1,group_representative,inf,0.018685508840719355
NP_055759.3,group_representative,inf,0.23843686483321327
NP_003208.2,group_representative,9.768781680780219,0.2432384587966333
NP_057424.3,group_representative,inf,0.10026267478173313
NP_861445.3,group_representative,5.4459520323868364,0.450939876190014
NP_443714.3,group_representative,8.01774452719751,1.4854722043267208
NP_001035197.1,group_representative,3.9649336584368133,0.04772839061075443
NP_001026892.1,group_representative,8.729552007374831,0.6207438187131706
NP_001026854.1,group_representative,inf,0.1827868346466023
NP_001303963.1,group_representative,inf,0.5219179475439962
NP_001092097.2,group_representative,inf,0.22136620226028741
NP_003956.2,group_representative,5.380601228139773,0.23744930576642603
NP_001034937.1,group_representative,inf,0.47901686793535997
NP_006765.4,group_representative,4.684690917391437,0.6756384990127867
NP_955469.1,group_representative,inf,0.006497806611158231
NP_001135917.1,group_representative,11.384186947904096,1.4193451319798565
NP_001017917.1,group_representative,10.350519313148768,0.09623564502629979
NP_478067.2,group_representative,inf,0.09780909209798698
NP_061036.3,group_representative,inf,0.915928805589139
NP_001014839.1,group_representative,inf,0.05796975311260344
NP_690608.1,group_representative,inf,0.23408126686104624
NP_001013455.1,group_representative,inf,0.39938903848753565
NP_005566.2,group_representative,inf,0.09236110653590811
NP_612409.1,group_representative,inf,0.1302917129629741
NP_001317605.1,group_representative,inf,0.29620040138784953
NP_001128477.1,group_representative,inf,0.10777382797970585
NP_001229338.1,group_representative,inf,0.2087222209878594
NP_001243333.1,group_representative,inf,0.11737240313577163
NP_000523.2,group_representative,inf,0.42267747249041554
NP_689594.4,group_representative,inf,-0.0006850999424827665
NP_060227.2,group_representative,inf,0.024143221694072344
NP_005144.2,group_representative,inf,0.07428895608910546
NP_001020272.1,group_representative,inf,0.7558065641961434
NP_001265367.1,group_representative,inf,1.4343823674242873
NP_001305131.1,group_representative,inf,0.03449230104599139
NP_001072987.1,group_representative,inf,0.17323598967143597
NP_620153.1,group_representative,inf,0.2444992023502808
NP_001017526.1,group_representative,inf,0.7991850994784218
NP_003323.1,group_representative,7.372927878614062,0.5752351205556547
NP_001343434.1,group_representative,8.273330618537518,0.20838366566359617
NP_001071096.1,group_representative,8.53051183174241,0.39128647666379873
NP_001138732.1,group_representative,inf,0.20218794370323634
NP_057129.2,group_representative,7.267979640702786,0.20249375780709433
NP_079539.2,group_representative,7.835323624292162,0.45737831105598303
NP_001070862.1,group_representative,inf,1.5178185658592076
NP_778250.2,group_representative,10.024073721858063,0.3840546108663579
NP_071748.2,group_representative,inf,0.7593466208220536
NP_008998.1,group_representative,inf,0.3584123226900523
NP_115498.2,group_representative,inf,0.0824841817258137
NP_001070656.1,group_representative,9.52764443134711,0.3488488888776711
NP_001124389.2,group_representative,12.958954575593454,0.09318935759091676
NP_775961.2,group_representative,inf,0.38580490064143996
NP_060565.4,group_representative,inf,0.5080951511628183
NP_056086.2,group_representative,inf,0.2110027726474315
NP_079066.5,group_representative,1.5759056059604761,0.44258470251134113
NP_001013456.1,group_representative,inf,0.05868212225060957
NP_055771.4,group_representative,inf,0.3833650744743274
NP_001130000.1,group_representative,inf,0.12411600076726195
NP_003717.3,group_representative,inf,0.04084937681813735
NP_000328.2,group_representative,inf,0.29581652102162126
NP_073593.2,group_representative,inf,0.073337334879292
NP_065731.3,group_representative,inf,0.883928993737085
YP_002124308.1,group_representative,8.801805176274478,0.5294523024466326
NP_002868.1,group_representative,5.385869822552572,0.16467394896058413
NP_004178.2,group_representative,inf,0.09301505559561225
NP_004998.3,group_representative,inf,0.24795419781602904
NP_001273975.1,group_representative,inf,0.4414827051019461
NP_055098.1,group_representative,6.361548804369766,0.0899063407764444
NP_077321.3,group_representative,inf,0.26153748329910365
NP_003834.3,group_representative,inf,0.5161021518242931
NP_001273669.1,group_representative,inf,0.15316145511357687
NP_079363.2,group_representative,inf,0.1730224568919359
NP_001003891.1,group_representative,inf,0.1586893152652168
NP_060134.2,group_representative,7.901021699424156,0.6693742944443937
NP_001164675.1,group_representative,inf,0.039114308224655475
NP_001092049.2,group_representative,inf,0.25700625367189556
NP_001334650.1,group_representative,inf,0.6401394795616212
NP_001092744.1,group_representative,inf,0.3265555818484387
NP_001092001.1,group_representative,inf,0.19266550980646202
NP_001248319.1,group_representative,inf,0.3739916879655827
NP_001618.2,group_representative,inf,0.4872281972512063
NP_115745.2,group_representative,inf,0.14933825752489416
NP_003030.1,group_representative,6.464832366319971,0.10609812424740997
NP_036439.2,group_representative,inf,0.11911552753784786
NP_001027462.1,group_representative,4.02134497600575,0.024059119998304377
NP_057562.3,group_representative,inf,0.30437363783771554
NP_078907.2,group_representative,10.033798811974943,0.7446934364093643
NP_001036002.1,group_representative,inf,0.7407434357500103
NP_059965.2,group_representative,inf,0.32066085732515714
NP_001300974.1,group_representative,9.454468610093281,0.08368165531269695
NP_060466.2,group_representative,7.684688418224229,0.013738482864455755
NP_001070667.1,group_representative,inf,0.18929027490765435
NP_006700.3,group_representative,inf,0.49360754364075476
NP_001288294.1,group_representative,inf,0.40455676098493176
NP_115818.2,group_representative,inf,0.5927737455484023
NP_078980.3,group_representative,inf,0.28128750869620556
NP_996846.1,group_representative,9.592295832226773,0.5675575139404995
NP_115941.2,group_representative,inf,0.09073310547463358
NP_071319.2,group_representative,inf,0.3747007045573776
NP_001186904.1,group_representative,inf,1.1940575797156765
NP_945317.1,group_representative,inf,0.40214381896265555
NP_076952.1,group_representative,inf,0.7078520319717153
NP_001230882.1,group_representative,inf,0.4872281972512063
NP_003493.1,group_representative,inf,0.23759160863333295
NP_006474.1,group_representative,5.623070190978088,0.3809953863136717
NP_060166.2,group_representative,0.1540785908473667,0.15041049261348863
NP_001003800.1,group_representative,inf,0.03893660198300455
NP_001893.2,group_representative,inf,0.8418062921119571
NP_612564.1,group_representative,5.834595078046247,0.452966200534515
NP_001229430.1,group_representative,inf,0.4434697920904029
NP_570711.1,group_representative,inf,1.6115087228247875
NP_077727.3,group_representative,inf,1.236402550934928
NP_006510.1,group_representative,inf,0.14396140311910482
NP_005974.2,group_representative,inf,1.3141890049673717
NP_115882.1,group_representative,inf,0.18736039236949864
NP_001130012.1,group_representative,inf,0.23901225017780425
NP_055109.1,group_representative,inf,0.1979035336084952
NP_003579.3,group_representative,inf,0.5153859404443452
NP_004792.1,group_representative,5.847631455823412,0.11905094078465579
NP_057370.1,group_representative,inf,2.02224185592064
NP_001307256.1,group_representative,inf,1.0744073083209271
NP_004725.1,group_representative,inf,0.03485299215493864
NP_006341.1,group_representative,inf,0.13776581794627143
NP_001159403.1,group_representative,inf,0.3502987058355347
NP_003001.1,group_representative,inf,0.8630123909086744
NP_003786.1,group_representative,inf,1.6731449243725176
NP_775930.2,group_representative,8.698392720096331,0.8774252324061094
NP_002415.1,group_representative,inf,0.20581063038282701
NP_000534.3,group_representative,inf,0.15525481972303856
NP_001123536.1,group_representative,inf,0.14826967002424163
NP_001800.1,group_representative,3.4235972177712024,0.6190515838825503
NP_055534.1,group_representative,inf,0.37281388812499505
NP_078879.2,group_representative,2.0754370286495516,0.5942234308238746
NP_114415.1,group_representative,inf,2.0533420909764546
NP_001340896.1,group_representative,inf,0.47125425130508364
NP_003020.2,group_representative,inf,0.1162274431361172
NP_001005207.1,group_representative,6.137483627166351,0.39383096873725715
NP_004355.2,group_representative,6.045684621872542,0.17592663197324895
NP_001008710.1,group_representative,inf,0.425862778813172
NP_001339010.1,group_representative,inf,0.8927746676105557
NP_001340105.1,group_representative,inf,0.09792449804269711
NP_001010909.2,group_representative,inf,0.610632866735182
NP_004564.2,group_representative,inf,0.3340879029433256
NP_055613.1,group_representative,inf,0.06600104113733557
NP_116189.1,group_representative,inf,0.6696112221052679
NP_997078.1,group_representative,inf,1.0979578222984643
NP_612210.4,group_representative,3.768706659084066,0.17208563166129023
NP_060351.1,group_representative,inf,0.02256793708962974
NP_004183.2,group_representative,inf,0.09371699183469813
NP_001159430.1,group_representative,inf,0.0705352476305123
NP_689737.4,group_representative,inf,0.27979986878977514
NP_001338899.1,group_representative,inf,0.16524945154698187
NP_001307269.1,group_representative,10.12937923023614,0.9352602201780466
NP_061905.2,group_representative,inf,0.7451789453908896
NP_001012750.1,group_representative,inf,0.20170852498010053
NP_001108488.1,group_representative,inf,0.5933999450228759
NP_056135.2,group_representative,inf,0.12279483531713822
NP_001334971.1,group_representative,7.0337001375197685,0.4344609278188247
NP_001338456.1,group_representative,inf,0.05031706573766768
NP_001001551.2,group_representative,inf,0.10243975443011731
NP_001073308.1,group_representative,inf,1.3899654057281299
NP_001009555.3,group_representative,inf,0.3704254750427262
NP_775102.3,group_representative,5.745984010018465,1.3794646666466481
NP_783640.1,group_representative,7.91283534997646,0.2413261692940291
NP_001158013.1,group_representative,4.19715089982142,0.2857533588406711
NP_004338.3,group_representative,8.536400547936426,0.38428175369715184
NP_001243328.1,group_representative,inf,0.7786439726914771
NP_001304987.1,group_representative,7.126283490760977,0.026831529115529187
NP_079508.2,group_representative,inf,0.5426079013360914
NP_061335.1,group_representative,inf,0.29577829895419444
NP_004756.2,group_representative,inf,0.12315503517792466
NP_001309021.1,group_representative,inf,0.033137203655122134
NP_001139014.1,group_representative,inf,0.19032261726817765
NP_001310837.1,group_representative,inf,1.3049570603462264
NP_001273343.1,group_representative,inf,0.6226629466545854
NP_689876.2,group_representative,inf,0.1287415516561721
NP_065198.1,group_representative,inf,0.17084860387201206
NP_001339522.1,group_representative,inf,0.21141893509157939
NP_001511.2,group_representative,inf,0.2630535513557023
NP_872309.2,group_representative,inf,0.021302146899920146
NP_060019.2,group_representative,inf,0.11452026305139376
NP_055710.2,group_representative,inf,0.23642915451796143
NP_003103.2,group_representative,inf,0.15834410530718315
NP_006705.1,group_representative,inf,0.8373383998877749
NP_004327.1,group_representative,inf,0.2945774400029787
NP_079068.1,group_representative,7.243096569453599,0.16546861713332667
NP_001275517.1,group_representative,inf,0.010343229082245987
NP_000034.1,group_representative,inf,0.08178968094456188
NP_078914.1,group_representative,inf,0.014379133856125367
NP_004880.1,group_representative,inf,0.5296367004046
NP_001025190.1,group_representative,1.644514657286102,0.24444319711107387
NP_001340811.1,group_representative,6.409985911285813,0.3144223776439873
NP_001182235.1,group_representative,6.171086576360021,0.8713438533133375
NP_057538.1,group_representative,inf,0.25447451995687587
NP_001185808.1,group_representative,inf,0.5012093405970042
NP_003409.1,group_representative,inf,0.0497078208448466
NP_001188356.1,group_representative,4.600774105908308,0.025740503979978756
NP_001129145.1,group_representative,inf,0.6799650227755045
NP_004656.2,group_representative,inf,0.5015199084507774
NP_057021.2,group_representative,inf,2.395397103956474
NP_067052.2,group_representative,5.461887709628906,0.5923040008451396
NP_002099.1,group_representative,7.108784475857617,0.6504017056064487
NP_001023.1,group_representative,inf,0.012562462711838926
NP_055178.3,group_representative,inf,0.3562501648963519
NP_612373.2,group_representative,inf,0.6537544428227685
NP_060395.5,group_representative,inf,0.3725804461519877
NP_055494.2,group_representative,inf,0.2197790090598745
NP_001341050.1,group_representative,inf,0.060562030286101444
NP_001116362.1,group_representative,10.632732538405861,0.8680200490779979
NP_008950.1,group_representative,inf,0.21141914175260268
NP_976325.1,group_representative,inf,1.7651968957162574
NP_001305697.1,group_representative,inf,1.8601395464385293
NP_005415.1,group_representative,4.006949172713855,0.563397599324229
NP_115582.4,group_representative,inf,0.2645497306918977
NP_734465.2,group_representative,inf,0.5552344900634694
NP_001018854.2,group_representative,8.056094523941924,0.15673451959294774
NP_001002924.2,group_representative,inf,0.5294958850060886
NP_001309030.1,group_representative,11.162303164650654,0.044983899941112
NP_714914.2,group_representative,inf,1.0660432798209798
NP_004500.3,group_representative,inf,0.15261967046485306
NP_001271169.1,group_representative,inf,0.5065242872788283
NP_001287661.1,group_representative,3.8298883282156306,0.20220427318974707
NP_001982.2,group_representative,5.055005157218926,0.3161323472642084
NP_001257449.1,group_representative,inf,0.1326077333720539
NP_055502.1,group_representative,inf,0.5278741668886009
NP_001341311.1,group_representative,inf,1.025380228200407
NP_001184176.1,group_representative,inf,0.26772543876204824
NP_001077431.1,group_representative,8.892401198010798,0.018786090683482453
NP_055852.2,group_representative,inf,0.7749679367017172
NP_663768.1,group_representative,inf,0.08407595557570546
NP_000456.2,group_representative,5.73629116448222,0.04995853251576898
NP_001336584.1,group_representative,inf,1.0951164668819147
NP_001273575.1,group_representative,1.3125685471363469,0.7980088633424707
NP_060418.4,group_representative,inf,0.08857298883057192
NP_001332928.1,group_representative,inf,0.09330849192449146
NP_001303902.1,group_representative,inf,0.1222885272405768
NP_001120932.1,group_representative,inf,0.5160683828174691
NP_919047.2,group_representative,5.067841912965096,0.21931486074756792
NP_001185470.1,group_representative,inf,0.5717679310452173
NP_001336091.1,group_representative,6.286191582338956,0.10608755575000765
NP_689801.1,group_representative,inf,0.42996695812745267
NP_001340122.1,group_representative,2.8219874830997105,0.1342546527871577
NP_001335887.1,group_representative,8.303760590977962,0.5713883083028065
NP_077306.2,group_representative,inf,0.9402678465907859
NP_116223.3,group_representative,inf,0.647572354281086
NP_115670.1,group_representative,inf,0.966898280616382
NP_001273035.1,group_representative,inf,0.06219323830470505
NP_001130026.1,group_representative,inf,1.195437592964203
NP_597998.1,group_representative,inf,0.5753105258651908
NP_000259.1,group_representative,inf,0.4202521854620918
NP_071394.2,group_representative,inf,0.3651509882982677
NP_002579.2,group_representative,inf,0.14519095600128587
NP_053733.2,group_representative,inf,0.03461181662640878
NP_003191.1,group_representative,inf,0.6802413506734009
NP_001191353.1,group_representative,3.9651285256045594,0.1486591481087799
NP_001332806.1,group_representative,inf,0.3979837937239911
NP_001184042.1,group_representative,7.284677775662722,0.7467861039240447
NP_068765.3,group_representative,inf,0.11040743242668152
NP_057162.4,group_representative,11.753465872983623,0.2338314246059517
NP_683710.1,group_representative,inf,0.32245014070809763
NP_004123.1,group_representative,inf,0.7896954428099144
NP_115702.1,group_representative,8.845061843309042,0.1364106841437413
NP_001164163.1,group_representative,1.0054849126154473,0.21973543732976594
NP_079379.2,group_representative,inf,0.4454058924499561
NP_001234937.1,group_representative,2.3770372347181334,0.1709594627379306
NP_001241658.1,group_representative,inf,0.10801020255808094
NP_689512.2,group_representative,inf,0.8739342889193149
NP_057399.1,group_representative,inf,0.05571663152530274
NP_000450.2,group_representative,7.3744018599533865,0.07087411287105642
NP_001171486.1,group_representative,4.873754880181683,0.04658367073303529
NP_055200.1,group_representative,inf,0.27978163138499645
NP_001161328.1,group_representative,inf,0.30874298248371157
NP_057291.1,group_representative,inf,0.4442733208217704
NP_003309.2,group_representative,inf,0.1142748343283712
NP_057623.2,group_representative,11.22328310600925,0.07284188402856004
NP_114111.2,group_representative,inf,1.5796498417806437
NP_001273492.1,group_representative,2.470927071378613,0.8133527473299084
NP_002094.2,group_representative,inf,1.0144525509721158
NP_076982.3,group_representative,inf,0.5840286587164388
NP_001291731.1,group_representative,inf,0.1831692777516907
NP_001070654.1,group_representative,inf,-0.12214486159206336
NP_001035049.1,group_representative,2.550866562546548,0.24862799626384482
NP_001231118.1,group_representative,2.2781544165188956,0.021230172025817385
NP_001186103.1,group_representative,inf,0.4342167941510652
NP_056516.2,group_representative,inf,0.16637531337940487
NP_001120916.1,group_representative,inf,0.08755909806223884
