p.accession,p.type,target.LPGF,decoy.LPGF
NP_005650.2,master,9.968740435439027,NA
NP_079128.2,master,inf,0.5117491192132689
NP_115597.3,master,inf,0.4947278255577328
NP_803882.1,master,inf,NA
NP_789845.1,master,inf,NA
NP_006323.2,master,inf,NA
NP_803238.1,master,6.196968320289705,NA
NP_116045.2,master,inf,0.32591028520884624
NP_060099.2,master,10.061310825839156,0.2048833168334475
NP_803173.1,master,inf,NA
NP_258260.1,master,inf,NA
NP_056173.1,master,2.995617754178811,0.0017523860279108384
NP_788276.1,master,5.953438291620882,NA
NP_789793.1,master,inf,NA
NP_055850.1,master,inf,0.26186884973441127
NP_789776.1,master,6.1931471992653515,NA
NP_066363.1,master,inf,0.05530201985272229
NP_776155.1,master,4.719605468068709,NA
NP_004259.3,master,inf,0.32591028520884624
NP_055077.2,master,inf,0.16207268348052495
NP_064715.1,master,inf,0.361653304493995
NP_777569.1,master,10.628198601694445,NA
NP_777568.1,master,8.764120576541933,NA
NP_777576.1,master,inf,0.1746223638295438
NP_778230.1,master,inf,NA
NP_783313.1,master,5.401836939385478,NA
NP_061977.1,master,7.008439113423878,0.7774357733158859
NP_002440.2,master,5.647795824708801,NA
NP_776190.1,master,6.418342312481303,NA
NP_003038.2,master,inf,0.20802073327658768
NP_775479.1,master,10.135768944404514,NA
NP_060662.2,master,inf,0.04770809722031384
NP_115796.2,master,12.314605522149416,NA
NP_775745.1,master,6.64798720074714,0.017491863984908415
NP_057484.3,master,inf,NA
NP_006338.1,master,12.839312178795103,NA
NP_006262.1,master,inf,NA
NP_006434.1,master,10.395879999950981,0.2021908931945116
NP_006233.1,master,inf,0.1785008862190058
NP_006224.1,master,inf,NA
NP_006160.1,master,inf,0.033674451191212186
NP_006398.1,master,inf,0.040302053951840264
NP_006423.1,master,inf,NA
NP_006132.1,master,7.636895132314821,0.025974760666156785
NP_006340.1,master,9.50663337127521,NA
NP_006128.1,master,8.081874526829813,NA
NP_006422.1,master,9.822019203794754,NA
NP_006127.1,master,inf,NA
NP_006357.1,master,inf,NA
NP_006315.1,master,inf,NA
NP_006347.1,master,inf,0.7113028327101567
NP_001344.2,master,9.908614665765478,0.580961193638543
NP_006079.1,master,9.057518326426884,NA
NP_005990.1,master,inf,0.1402331328943715
NP_005979.1,master,11.316280258489082,NA
NP_005969.1,master,inf,0.5042970445388929
NP_005960.1,master,inf,NA
NP_006003.1,master,inf,NA
NP_005827.1,master,inf,NA
NP_005636.1,master,0.9371251831190768,0.8836208140360324
NP_005623.1,master,inf,0.26897320018240045
NP_005611.1,master,inf,NA
NP_005521.1,master,inf,NA
NP_005866.1,master,15.47746851547134,NA
NP_005731.1,master,4.817900780742141,NA
NP_005863.1,master,inf,0.7325700581853956
NP_005424.1,master,inf,0.8938525192299592
NP_005436.1,master,inf,0.06951280202581778
NP_005323.1,master,inf,0.6277868875318915
NP_005249.1,master,inf,NA
NP_005244.1,master,inf,NA
NP_005204.1,master,inf,NA
NP_005432.1,master,inf,NA
NP_005156.1,master,inf,NA
NP_005052.1,master,10.126232825597045,0.09497612525414847
NP_005025.1,master,9.450013575174276,NA
NP_004994.1,master,inf,0.39939523328388415
NP_005116.1,master,inf,NA
NP_004772.1,master,13.191161776628066,NA
NP_004613.1,master,inf,NA
NP_004193.1,master,0.9582731627282276,NA
NP_004575.1,master,5.415821837116493,NA
NP_004785.1,master,3.944331185086974,NA
NP_004218.1,master,11.033501837096763,NA
NP_000933.1,master,inf,NA
NP_004138.1,master,inf,0.4380289416804365
NP_004537.1,master,8.53736452390289,NA
NP_004814.1,master,6.203025035044908,NA
NP_004480.1,master,12.807222662397217,1.8623462524840255
NP_004115.1,master,inf,NA
NP_004392.1,master,inf,NA
NP_004065.1,master,9.00177907457399,NA
NP_004636.1,master,inf,NA
NP_004335.1,master,inf,0.3720106940618772
NP_004664.1,master,4.015995000320701,0.2877403177784277
NP_000220.1,master,inf,0.5593648179938607
NP_000419.1,master,inf,0.074916866846268
NP_000411.1,master,10.6523974221729,0.20802073327658768
NP_001542.1,master,inf,NA
NP_003396.1,master,inf,NA
NP_003361.1,master,inf,1.2784645163859965
NP_003341.1,master,inf,NA
NP_003339.1,master,inf,1.3770732681416498e-05
NP_003330.1,master,3.7240900124228626,NA
NP_001060.1,master,8.298234815945351,NA
NP_003270.1,master,inf,NA
NP_003175.1,master,inf,0.39537252674268636
NP_003089.1,master,inf,0.9155219968543129
NP_003012.1,master,inf,0.21168210771188897
NP_003760.1,master,inf,NA
NP_002966.1,master,15.653559774527022,NA
NP_001003.1,master,inf,NA
NP_001008.1,master,inf,NA
NP_000994.1,master,inf,NA
NP_000963.1,master,inf,0.13302804745802957
NP_000983.1,master,inf,NA
NP_000977.1,master,inf,0.5516501014777009
NP_000974.1,master,inf,NA
NP_000319.1,master,2.883284651170307,NA
NP_000937.1,master,inf,0.033674451191212186
NP_000934.1,master,inf,NA
NP_002643.1,master,inf,0.21168210771188897
NP_002547.1,master,inf,0.41229636508418355
NP_000599.1,master,inf,NA
NP_002478.1,master,5.57802893999237,1.781163645835131
NP_002468.1,master,10.864282328331736,NA
NP_002410.1,master,9.685474644412226,NA
NP_002399.1,master,inf,0.12971109930919192
NP_002389.1,master,inf,NA
NP_001551.1,master,10.913536757153222,NA
NP_002141.1,master,7.059421013016331,0.07866378310932166
NP_002110.1,master,5.69323937801089,NA
NP_000510.1,master,inf,NA
NP_001508.1,master,inf,NA
NP_003866.1,master,inf,0.05579872328287593
NP_000145.1,master,inf,NA
NP_002018.1,master,inf,NA
NP_001976.1,master,5.012000466257021,0.30166424542593373
NP_001972.1,master,inf,0.1265667047417366
NP_001395.1,master,inf,NA
NP_001929.1,master,inf,NA
NP_001366.1,master,inf,NA
NP_003842.1,master,inf,NA
NP_001858.1,master,inf,NA
NP_001227.1,master,inf,0.1675463806309601
NP_000706.1,master,inf,NA
NP_001124.1,master,inf,0.2920671607146386
NP_001091.1,master,inf,NA
NP_001089.1,master,inf,NA
NP_006014.2,master,inf,NA
NP_835230.1,master,2.3915293879253112,NA
NP_076991.3,master,inf,0.047457404122449066
NP_079353.3,master,inf,NA
NP_003724.1,master,14.47746851547134,0.030619786068841054
NP_000008.1,master,inf,0.40352528745200983
NP_001600.1,master,11.482155139696893,NA
NP_001599.1,master,5.196018098858164,NA
NP_001339987.1,master,9.485823267290924,0.09883180290943502
NP_001339993.1,master,7.0280139817943175,0.09883180290943502
NP_001309397.1,master,5.024207509663733,NA
NP_001123481.2,master,5.5870275657871105,0.2838579141153244
NP_001308952.1,master,14.079528506799303,1.2300222450976106
NP_001302461.1,master,3.5754614949842276,NA
NP_001290163.1,master,3.826492603050773,NA
NP_001268678.1,master,4.419529120840361,0.03642117552484036
NP_079440.3,master,6.856519947157736,0.03642117552484036
NP_001265577.1,master,8.989597409085448,0.21823530866353122
NP_001258535.1,master,inf,NA
NP_001243194.1,master,10.130423568948352,0.26935708996422814
NP_981961.2,master,4.589033278274399,NA
NP_001191333.1,master,6.685040664057338,0.04903412351778058
NP_001186797.1,master,inf,0.22920447447983802
NP_001185769.1,master,inf,0.12971109930919192
NP_705833.3,master,inf,0.06750517725356883
NP_001159582.1,master,inf,0.0664228891232657
NP_722582.2,master,4.0189616814657425,NA
NP_000588.2,master,15.954589770191003,NA
NP_003496.1,master,10.563282318132739,0.8588499007958027
NP_001278253.1,master,1.7411893185358893,1.2743010862313047
NP_001230122.1,master,4.54184042674608,NA
NP_001062.1,master,7.649742778261187,0.4331050893750422
NP_000398.1,master,11.857818753657778,NA
NP_612361.1,master,inf,NA
NP_001341364.1,master,4.446249672453032,0.6013720108243279
NP_001985.2,master,inf,1.003984127157297
NP_006261.1,master,inf,NA
NP_005427.2,master,inf,NA
NP_001714.1,master,inf,0.07970794748390214
NP_055975.1,master,inf,NA
NP_001340422.1,master,8.823773527350761,NA
NP_001309896.1,master,inf,NA
NP_056235.4,master,inf,0.22920447447983802
NP_002629.1,master,inf,NA
NP_003265.3,master,12.267774815683687,NA
NP_004434.2,master,inf,0.04770809722031384
NP_001288197.1,master,2.9801986023271465,NA
NP_001302420.1,master,3.4468887912623116,NA
NP_945352.3,master,14.35252977886304,NA
NP_001265597.1,master,inf,NA
NP_001157851.1,master,9.74309652598874,NA
NP_001026916.2,master,5.5098820889205555,NA
NP_942089.1,master,inf,0.6515083180519677
NP_065741.3,master,8.678952598160935,0.19491220509671797
NP_060368.2,master,10.031151968861966,NA
NP_079199.2,master,inf,1.2314277300844878
NP_060616.1,master,4.8657979391971,0.18524108431606476
NP_055814.1,master,inf,NA
NP_006651.2,master,inf,NA
NP_006527.1,master,inf,0.3139416799469902
NP_001118239.1,master,3.7929773379039773,NA
NP_001106207.1,master,inf,1.204103170803438
NP_005677.2,master,9.606627804038414,0.037219993159998625
NP_848934.1,master,inf,NA
NP_647537.1,master,3.5978012086182556,0.9366602854727427
NP_066544.1,master,1.3996645772213157,NA
NP_077740.1,master,inf,NA
NP_001138904.1,master,5.535750623783055,NA
NP_001716.2,master,inf,NA
NP_079239.3,master,6.856519947157736,0.1051361321719773
NP_005606.1,master,12.074061991992199,NA
NP_002925.1,master,inf,NA
NP_000896.1,master,3.038529873656415,NA
NP_004923.1,master,14.141676413548147,0.14463406683759356
NP_004640.4,master,7.633336514196148,0.10872958501195634
NP_055321.1,master,inf,NA
NP_001291362.1,master,6.4217913755819,0.2772492249251955
NP_057034.2,master,11.622151310275399,NA
NP_071760.2,master,inf,NA
NP_056344.2,master,12.623162473670261,NA
NP_055798.2,master,5.123641528374228,0.21168210771188897
NP_775924.1,master,13.622151310275399,0.35791777189832097
NP_775817.1,master,6.609932757211112,1.007612572598108
NP_775816.1,master,8.124880883453251,NA
NP_775823.1,master,14.363525163164503,0.14424556096014998
NP_056070.1,master,inf,0.33160545466139774
NP_078812.2,master,10.894360465230205,0.247707163859519
NP_057444.2,master,inf,0.6287815671438464
NP_057597.2,master,3.1224316328179698,NA
NP_004590.2,master,13.532985843321173,1.2344886417872991
NP_758455.1,master,11.104225397203978,NA
NP_002940.2,master,inf,NA
NP_002577.2,master,inf,1.1607762734176343
NP_054872.2,master,inf,1.2086695025142806
NP_004258.2,master,7.7571588150458,NA
NP_009176.2,master,6.194423458372175,NA
NP_757367.1,master,inf,2.2293212046194806
NP_006124.1,master,2.637620938634541,0.530211127880402
NP_006727.2,master,4.357607212380679,NA
NP_758454.1,master,inf,NA
NP_071446.2,master,inf,NA
NP_751917.1,master,12.498831567086867,1.344410175722744
NP_060441.2,master,10.155369874851798,NA
NP_003889.1,master,2.1794384864099947,0.5414184341147219
NP_116246.2,master,inf,0.7535250888965633
NP_006419.2,master,inf,0.04360849574713867
NP_115877.2,master,9.892053661915458,NA
NP_741960.1,master,4.212890533501548,NA
NP_062539.1,master,inf,NA
NP_733779.1,master,inf,NA
NP_742024.1,master,5.69323937801089,NA
NP_002802.2,master,inf,NA
NP_002799.3,master,inf,0.033674451191212186
NP_002798.2,master,15.954589770191003,0.9467746146495064
NP_057222.2,master,5.641699077408408,0.004554295629913745
NP_612355.1,master,inf,0.2877403177784277
NP_742034.1,master,inf,NA
NP_006075.3,master,inf,0.3958861808320174
NP_055608.2,master,15.653559774527022,0.1718227890849815
NP_056518.2,master,inf,0.45012051075642123
NP_733746.1,master,3.41017700878769,NA
NP_116253.2,master,inf,NA
NP_055045.2,master,5.686428507278693,0.6277868875318915
NP_116262.2,master,inf,1.5036378572402114
NP_005898.2,master,inf,0.6609302042444485
NP_009103.2,master,5.2859707948670405,1.0780535292888256
NP_002796.4,master,4.953626668150134,NA
NP_612510.1,master,15.653559774527022,NA
NP_660289.2,master,inf,0.15626259984621338
NP_116161.2,master,8.578596126423632,NA
NP_116164.2,master,inf,NA
NP_056355.2,master,inf,NA
NP_061060.3,master,7.936121989245866,1.5460417057932991
NP_714923.1,master,9.21897011426727,NA
NP_714924.1,master,13.28341692747592,0.41229636508418355
NP_714913.1,master,inf,0.45012051075642123
NP_612410.1,master,8.492461837655538,0.023758890048325543
NP_612404.1,master,inf,NA
NP_612396.1,master,7.61879119131502,0.20522854564457277
NP_115604.1,master,inf,0.47311876493605026
NP_067066.1,master,inf,NA
NP_065761.1,master,inf,0.31371714769479936
NP_061174.1,master,inf,NA
NP_060136.1,master,inf,0.6508298773401225
NP_061180.1,master,10.369067003044814,NA
NP_061871.1,master,inf,NA
NP_061854.1,master,11.925043669767255,0.7770235336248444
NP_056481.1,master,12.525160505809216,0.6144920011903318
NP_056449.1,master,inf,0.030619786068841054
NP_056372.1,master,3.405289596437119,1.007612572598108
NP_056285.1,master,inf,0.4196435905792675
NP_056278.1,master,8.271033635469557,NA
NP_056157.1,master,10.980465108144909,0.1260509811350409
NP_056143.1,master,3.027612355721811,0.07178645044981626
NP_056138.1,master,inf,0.4538634435446217
NP_055956.1,master,inf,NA
NP_055815.1,master,inf,0.01440617592455805
NP_055422.1,master,inf,0.6679248492909475
NP_006848.1,master,13.662333698834527,NA
NP_004506.2,master,13.739745922143305,0.0949948886169498
NP_004642.2,master,inf,NA
NP_710154.1,master,inf,NA
NP_699204.1,master,2.7530426082467714,0.8486237941770319
NP_699202.1,master,13.045033740949828,0.005585278779972215
NP_705831.1,master,inf,0.3846569524818317
NP_689681.2,master,2.452243272329449,0.877865713193101
NP_073570.1,master,4.7214811423540155,NA
NP_065111.1,master,6.753594930914771,NA
NP_695012.1,master,inf,0.25493121440485383
NP_699205.1,master,7.422865494994588,NA
NP_001311.3,master,7.038268592860109,0.5940645229307959
NP_699174.1,master,5.47631703690122,NA
NP_690888.1,master,4.0626583768640865,NA
NP_689953.1,master,inf,NA
NP_689880.1,master,13.15524922073742,NA
NP_003130.2,master,6.214526718680746,0.09497612525414847
NP_694545.1,master,15.000347260751678,0.030489574519800923
NP_006614.2,master,inf,NA
NP_694563.1,master,2.9006225457013275,NA
NP_063939.2,master,5.85054894855627,NA
NP_689449.1,master,inf,NA
NP_690601.1,master,inf,NA
NP_683759.1,master,3.342962240579792,0.580961193638543
NP_005473.1,master,inf,0.1368986564162445
NP_689413.1,master,inf,1.0931765136083906
NP_003091.2,master,3.7883736390019824,0.4939541415967565
NP_001326.2,master,5.997630208242983,NA
NP_002782.1,master,7.156462292314302,NA
NP_002789.1,master,inf,NA
NP_000842.2,master,inf,1.0131127223558118
NP_000840.2,master,inf,NA
NP_006400.2,master,15.653559774527022,0.6234834522581016
NP_660341.2,master,6.379398692438073,NA
NP_003828.2,master,inf,NA
NP_689991.1,master,9.175979134529198,0.17523145358090153
NP_689939.1,master,inf,0.1750151240360005
NP_689893.1,master,5.968249168521429,NA
NP_689735.1,master,15.47746851547134,NA
NP_689613.1,master,12.250954532607107,NA
NP_689557.1,master,inf,NA
NP_689416.1,master,11.45224460029303,0.259952144960707
NP_037438.2,master,6.275809762205569,0.40352528745200983
NP_671717.1,master,inf,NA
NP_057575.2,master,6.056416449367933,0.5708994670962114
NP_002786.2,master,inf,0.2877403177784277
NP_006302.2,master,4.601817112201371,0.11327956536111182
NP_671713.1,master,inf,0.12260403592432907
NP_683695.1,master,12.717297432623544,NA
NP_149985.2,master,1.0685772791229367,0.361653304493995
NP_680545.1,master,5.808998241636853,NA
NP_056212.1,master,1.5978112614897302,NA
NP_078977.2,master,3.5515146965152438,NA
NP_001295.2,master,inf,0.5695174220838952
NP_000146.2,master,inf,NA
NP_057706.2,master,4.969941013012327,NA
NP_663781.1,master,inf,NA
NP_057715.2,master,inf,0.09122722756589353
NP_060780.2,master,3.4104770669592654,1.4966680870808837
NP_001154.2,master,9.174540535758489,NA
NP_665807.1,master,inf,NA
NP_660213.1,master,13.620136019040073,NA
NP_055959.1,master,4.85413438321117,0.1051361321719773
NP_663623.1,master,11.757861047567717,NA
NP_660349.1,master,3.9994995406414366,NA
NP_660304.1,master,4.963075361569976,NA
NP_660339.1,master,inf,0.0017523860279108384
NP_066972.1,master,inf,NA
NP_660150.1,master,5.80292080302585,NA
NP_009041.2,master,7.874667743218848,0.23681954407391895
NP_658911.1,master,11.476730841697307,NA
NP_653247.1,master,inf,NA
NP_659501.1,master,5.382239975130563,0.9298115628078276
NP_659425.1,master,8.359043728607366,0.0686461784938961
NP_659407.1,master,8.996843837478057,0.45942002966125356
NP_003600.2,master,11.698883187608379,NA
NP_653254.1,master,4.46928405223254,0.020686278194117436
NP_653229.1,master,14.46322807635673,0.04360849574713867
NP_653217.1,master,inf,NA
NP_653179.1,master,11.630369067314,NA
NP_071925.2,master,8.892322961205286,0.033674451191212186
NP_114431.2,master,6.171620576135204,0.13302804745802957
NP_110448.2,master,10.170704048788782,NA
NP_065095.2,master,inf,0.09497612525414847
NP_060790.2,master,7.203075363914511,NA
NP_060749.2,master,4.076654951244632,NA
NP_060648.2,master,inf,NA
NP_060555.2,master,inf,0.530211127880402
NP_006612.2,master,inf,NA
NP_060238.3,master,inf,0.26186884973441127
NP_060773.3,master,inf,0.07178645044981626
NP_061849.2,master,6.856519947157736,NA
NP_057000.2,master,13.55318922940946,NA
NP_054768.2,master,inf,NA
NP_055416.2,master,inf,NA
NP_037460.2,master,6.876601877466996,NA
NP_055040.2,master,inf,0.040302053951840264
NP_006835.2,master,inf,NA
NP_006640.2,master,5.7940282968828285,NA
NP_005617.2,master,inf,0.4693692021991552
NP_005925.2,master,inf,NA
NP_004255.2,master,7.090581708824577,NA
NP_002795.2,master,inf,NA
NP_003553.2,master,11.583263256329257,NA
NP_004172.2,master,inf,NA
NP_071741.2,master,inf,0.1201093449268936
NP_004573.2,master,inf,0.32957003975498644
NP_647539.1,master,inf,NA
NP_644806.1,master,10.394479804165115,NA
NP_116191.2,master,13.28713681730105,NA
NP_079175.2,master,5.360084669724604,0.580961193638543
NP_078976.2,master,inf,0.7190212856668107
NP_003029.2,master,15.954589770191003,NA
NP_064577.1,master,6.022120494802583,0.19913077547220037
NP_061924.1,master,inf,NA
NP_115866.1,master,inf,0.1368986564162445
NP_054899.2,master,5.503945330012566,1.4370048415426924
NP_073609.2,master,inf,0.29848101024065427
NP_005551.3,master,inf,0.004554295629913745
NP_056045.2,master,inf,NA
NP_005718.2,master,7.353137186424242,NA
NP_004586.2,master,inf,NA
NP_644670.1,master,inf,NA
NP_570602.2,master,inf,NA
NP_001053.2,master,inf,NA
NP_005795.2,master,inf,0.2519117344139945
NP_631908.1,master,inf,0.26555875754344727
NP_624311.1,master,inf,0.03642117552484036
NP_057671.2,master,inf,0.0017523860279108384
NP_005264.2,master,inf,NA
NP_057071.2,master,inf,0.5148021685662104
NP_073603.2,master,6.991678501424612,NA
NP_620164.1,master,inf,0.7341350850390235
NP_620156.1,master,inf,NA
NP_620150.1,master,5.526879501218033,NA
NP_115580.2,master,inf,0.44533314645097577
NP_619646.1,master,7.730975640893267,NA
NP_078895.2,master,inf,0.6642227281147036
NP_077305.2,master,inf,0.2105194969779823
NP_056348.2,master,13.353616874504254,NA
NP_009014.2,master,4.108063584745721,NA
NP_079478.1,master,6.313818800155542,0.37384112881149606
NP_006059.2,master,5.6894810168359555,NA
NP_057197.2,master,inf,NA
NP_037459.2,master,2.4954303519906182,0.1812200423598491
NP_006266.2,master,inf,0.7703991978631364
NP_004035.2,master,inf,0.10872958501195634
NP_079426.2,master,inf,NA
NP_076926.2,master,8.536468018838077,NA
NP_057059.2,master,7.7946991269933035,0.5264924325116428
NP_054731.2,master,7.604042015690154,NA
NP_006175.2,master,inf,0.23300258258212986
NP_005207.2,master,inf,0.25796054881680996
NP_001198.2,master,7.489334712333624,NA
NP_003787.2,master,15.05149978319906,NA
NP_612472.1,master,4.042310243947433,NA
NP_612453.1,master,inf,NA
NP_612452.1,master,inf,0.16207268348052495
NP_612423.1,master,inf,0.32957003975498644
NP_612417.1,master,5.435614226301524,NA
NP_116185.2,master,inf,0.8511578355965198
NP_060911.2,master,13.013575526485434,NA
NP_060254.2,master,6.056416449367933,0.3506944123361712
NP_115646.2,master,inf,0.29468702362454324
NP_005056.3,master,inf,0.6611194805524797
NP_115970.2,master,inf,NA
NP_079010.2,master,inf,0.5417059511605778
NP_073613.2,master,inf,NA
NP_057023.2,master,inf,0.553217869610659
NP_057366.2,master,5.0853647447502395,NA
NP_002709.2,master,inf,0.6191649432053373
NP_003923.2,master,3.375529530604767,NA
NP_003678.2,master,inf,NA
NP_002862.2,master,14.15524922073742,NA
NP_004682.2,master,inf,NA
NP_001684.2,master,inf,NA
NP_001681.2,master,inf,0.11281700903054422
NP_004551.2,master,12.220029948611527,0.14829540563558027
NP_000134.2,master,inf,NA
NP_542164.2,master,inf,0.13967680598864277
NP_006744.2,master,inf,NA
NP_570981.1,master,5.67290093337746,NA
NP_599030.1,master,inf,NA
NP_112211.1,master,inf,NA
NP_001360.1,master,-1.0525799862424223,-1.985071412141804
NP_573571.1,master,inf,NA
NP_573568.1,master,4.810061116347186,NA
NP_006111.2,master,4.683806201024738,NA
NP_055159.2,master,4.451620574584802,NA
NP_057616.2,master,6.995319503909458,NA
NP_036606.2,master,inf,NA
NP_057260.2,master,15.35252977886304,0.7774357733158859
NP_570721.1,master,4.376881055307402,NA
NP_569057.1,master,inf,NA
NP_570115.1,master,inf,NA
NP_569735.1,master,inf,1.107005183508807
NP_057267.2,master,inf,0.6051278557726775
NP_006433.2,master,inf,NA
NP_004386.2,master,6.5981495557915935,NA
NP_006364.2,master,inf,NA
NP_542166.1,master,inf,0.08875511310973797
NP_542165.1,master,inf,1.0475083403478718
NP_055296.2,master,7.605359805916909,NA
NP_543012.1,master,inf,NA
NP_079382.2,master,3.384107861556633,NA
NP_009190.2,master,7.65722980856361,0.1675463806309601
NP_000484.2,master,2.8682457903574075,NA
NP_000973.2,master,inf,0.5674271352808175
NP_542408.1,master,inf,NA
NP_542395.1,master,7.855079842432276,NA
NP_542387.1,master,inf,NA
NP_542383.1,master,9.164693322293367,NA
NP_542382.1,master,1.9220396527248889,0.5520381215659304
NP_542381.1,master,inf,NA
NP_004364.2,master,inf,NA
NP_524146.1,master,6.1931471992653515,0.1959190692685296
NP_524144.1,master,inf,0.1959190692685296
NP_066299.2,master,15.954589770191003,NA
NP_523240.1,master,inf,0.030619786068841054
NP_072097.2,master,inf,0.2732406006825914
NP_001231.2,master,inf,0.22920447447983802
NP_005991.1,master,14.778498511135322,NA
NP_004860.2,master,inf,NA
NP_055101.2,master,2.605648086423384,NA
NP_006442.2,master,4.177890260935398,0.057665698267115664
NP_443730.1,master,inf,NA
NP_478059.1,master,12.590226415575273,NA
NP_001174.2,master,inf,0.7852596110653212
NP_003369.2,master,4.3001102498962505,0.17523145358090153
NP_000975.2,master,inf,NA
NP_219499.1,master,inf,0.30864256826208925
NP_057581.2,master,13.187433904108824,NA
NP_068593.2,master,inf,1.5460417057932991
NP_444263.1,master,inf,0.764594544401936
NP_061870.1,master,13.632370475457083,0.9868171793412642
NP_203526.1,master,7.8638729164202665,0.5148021685662104
NP_476502.1,master,inf,NA
NP_005077.2,master,8.227291688546183,NA
NP_038466.2,master,11.352258429599665,NA
NP_003259.2,master,8.09194131568803,NA
NP_444281.1,master,4.752231698011972,0.11281700903054422
NP_444278.1,master,inf,NA
NP_000498.2,master,inf,NA
NP_000959.2,master,inf,0.0664228891232657
NP_115865.1,master,inf,0.3067966461241435
NP_112570.2,master,inf,NA
NP_060611.2,master,inf,NA
NP_057154.2,master,inf,0.004725952013850814
NP_004325.2,master,inf,NA
NP_056366.1,master,7.239371391177178,0.20802073327658768
NP_061989.2,master,inf,1.274819337464527
NP_001010867.1,master,inf,0.04770809722031384
NP_001137439.1,master,0.08689039302530775,0.7774357733158859
NP_001138505.1,master,6.051285771590751,NA
NP_001171597.1,master,3.9216982753083127,NA
NP_055853.1,master,2.1634242496904306,NA
NP_689982.3,master,5.1705179881915155,NA
YP_003024036.1,master,inf,NA
YP_003024031.1,master,10.456510901913381,NA
YP_003024029.1,master,inf,NA
YP_003541050.1,master,4.011892352732653,0.1368986564162445
NP_068780.2,master,inf,0.07220366510962999
NP_071409.3,master,9.589514748531446,NA
NP_001158195.1,master,3.0323686886404486,NA
NP_061857.3,master,9.560292921930134,0.488067915318966
NP_001139248.1,master,inf,NA
NP_006704.3,master,inf,NA
NP_001136093.1,master,2.8809658463855845,0.05144352203380374
NP_001129672.1,master,inf,NA
NP_060513.5,master,inf,0.16336973380909917
NP_002832.3,master,inf,NA
NP_001120856.1,master,8.492461837655538,NA
NP_002630.2,master,inf,NA
NP_004473.2,master,inf,NA
NP_064536.2,master,inf,0.20522854564457277
NP_004250.4,master,inf,0.8939603782847556
NP_004810.2,master,inf,0.17523145358090153
NP_000101.2,master,inf,0.07238150349774199
NP_659399.2,master,5.8376360860693675,NA
NP_001070737.1,master,inf,NA
NP_004680.2,master,inf,0.5488102423140644
NP_003117.2,master,inf,0.2650767858718804
NP_006145.2,master,10.23599923857681,0.0017523860279108384
NP_001036189.1,master,7.674549274614392,0.6171642411653295
NP_001020787.2,master,5.412999533329437,0.23387935850124988
NP_065733.2,master,inf,0.1368986564162445
NP_055192.1,master,2.874694206421302,0.12392160359360914
NP_060244.2,master,inf,0.5860277561760985
NP_000629.3,master,inf,NA
NP_005132.2,master,inf,0.54213758394274
NP_001020095.1,master,3.8902016928284064,0.7710489746544849
NP_001017368.1,master,14.122080857484766,NA
NP_005772.3,master,4.5560797613633826,NA
NP_002846.3,master,13.761465171836543,NA
NP_963839.1,master,5.221680121905507,NA
NP_004841.2,master,6.810451855658105,0.054890900531285466
NP_057160.2,master,5.700166123949349,NA
NP_003740.2,master,inf,NA
NP_005233.3,master,7.451717016907842,NA
NP_149348.2,master,inf,0.19913077547220037
NP_066267.2,master,1.0889438945695238,0.5802211896405509
NP_859059.1,master,4.685885405338953,NA
NP_853531.1,master,4.800491344602411,NA
NP_061155.2,master,3.0803368358821195,NA
NP_002176.2,master,10.536573681852282,NA
NP_775945.1,master,14.010107098040836,NA
NP_775107.1,master,8.436475815421362,0.07866378310932166
NP_000683.3,master,inf,NA
NP_005452.2,master,9.426523474490095,NA
NP_660308.1,master,inf,NA
NP_060918.2,master,15.05149978319906,0.4454483490199094
NP_001807.2,master,inf,NA
NP_631917.1,master,inf,NA
NP_075053.2,master,8.386698677742611,2.6599850581001308
NP_003728.1,master,10.525160505809216,0.4872637052401129
NP_060895.1,master,inf,NA
NP_076970.1,master,inf,NA
NP_055393.1,master,7.803614491849144,NA
NP_037517.1,master,5.214523136935863,NA
NP_006752.1,master,inf,NA
NP_005752.1,master,inf,0.14183257072633015
NP_005755.1,master,10.212031163448502,NA
NP_004214.1,master,inf,NA
NP_004413.1,master,inf,0.07807532487563677
NP_001423.1,master,2.9162262033002224,NA
NP_002941.1,master,inf,2.3782602176315604
NP_002937.1,master,8.337729422434547,0.014968673026944462
NP_002863.1,master,inf,NA
NP_000308.1,master,12.792922357753268,NA
NP_001075.1,master,inf,NA
NP_002336.1,master,inf,0.7819130756706298
NP_000168.1,master,inf,0.09883180290943502
NP_002022.1,master,inf,NA
NP_003463.1,master,7.204168079355003,0.580961193638543
NP_001252.1,master,inf,0.580961193638543
NP_001654.1,master,inf,0.24907527247464825
NP_001308031.1,master,inf,0.1759607655103796
NP_001186170.1,master,inf,0.15626259984621338
NP_036337.2,master,inf,NA
NP_057506.2,master,10.14147267701032,0.15501213807522946
NP_001139197.1,master,inf,0.7190212856668107
NP_002706.1,master,8.061001605313265,NA
NP_054907.1,master,inf,0.023758890048325543
NP_078954.4,master,inf,0.0686461784938961
NP_065760.1,master,1.054213206641341,0.4839357618911853
NP_006074.2,master,inf,0.29848101024065427
NP_115879.2,master,14.15524922073742,NA
NP_055870.2,master,12.275707355520268,1.1290618602404285
NP_001034702.1,master,7.112957672169963,NA
NP_001030013.1,master,9.071239208103403,NA
NP_003357.2,master,inf,NA
NP_003356.2,master,inf,NA
