p.accession,p.type,target.LPGF,decoy.LPGF,qcPass,qcType
NP_919288.2,group_representative,3.3453180386977315,NA,true,to
NP_065974.1,group_representative,1.5786576108451271,0.4854070217666946,true,tb
NP_001138775.2,group_representative,10.462933976472225,NA,true,to
NP_937756.1,group_representative,0.5352591315967877,1.5257062952376956,false,db
NP_001265316.1,group_representative,15.954589770191006,NA,true,to
NP_060716.2,group_representative,inf,0.047708097220313835,true,tb
NP_003126.1,group_representative,inf,NA,true,to
NP_060182.1,group_representative,5.871275468806852,NA,true,to
NP_001002860.2,group_representative,5.474073552617608,0.5593648179938607,true,tb
NP_001243808.1,group_representative,inf,0.4129883990673326,true,tb
NP_001243778.1,group_representative,inf,0.7077754052455656,true,tb
NP_001243038.1,group_representative,inf,0.07178645044981627,true,tb
NP_001238891.1,group_representative,2.4887141080156354,0.7325700581853956,true,tb
NP_001073153.1,group_representative,inf,NA,true,to
NP_060880.3,group_representative,5.8647642569708704,0.18367522311941828,true,tb
NP_001207707.1,group_representative,3.7091263413762565,NA,true,to
NP_056028.2,group_representative,6.998384351795606,0.3811948896206718,true,tb
NP_001192183.1,group_representative,inf,NA,true,to
NP_001290376.1,group_representative,inf,NA,true,to
NP_056245.2,group_representative,9.960931378841495,0.9008435158505514,true,tb
NP_000924.3,group_representative,inf,0.148006575723583,true,tb
NP_036411.1,group_representative,11.120964623577335,NA,true,to
NP_116184.2,group_representative,12.600289207845645,NA,true,to
NP_001186127.1,group_representative,inf,0.12073084377323175,true,tb
NP_001129944.1,group_representative,6.755551142591193,NA,true,to
NP_775789.3,group_representative,0.08455982179110345,0.2764038341769009,false,db
NP_001120655.1,group_representative,5.6181864733550775,NA,true,to
NP_077285.3,group_representative,inf,NA,true,to
NP_775846.2,group_representative,13.343929607101126,NA,true,to
NP_001293101.1,group_representative,inf,NA,true,to
NP_060134.2,group_representative,6.1944234583721745,NA,true,to
NP_001020018.1,group_representative,inf,0.29468702362454324,true,tb
NP_001019979.1,group_representative,15.000347260751676,NA,true,to
NP_001078950.1,group_representative,11.862571299438207,0.12260403592432907,true,tb
NP_055835.2,group_representative,2.527080729976533,0.34364998914338324,true,tb
NP_689592.2,group_representative,inf,0.5520381215659304,true,tb
NP_001017928.1,group_representative,inf,NA,true,to
NP_001015509.1,group_representative,inf,NA,true,to
NP_001231118.1,group_representative,2.3996721055585164,0.02723443269572029,true,tb
NP_056264.1,group_representative,7.820787133561359,NA,true,to
NP_001316671.1,group_representative,11.220270089331997,0.5421375839427399,true,tb
NP_775106.2,group_representative,inf,0.3546648487957246,true,tb
NP_001273492.1,group_representative,2.6069822445641724,0.6666446877688778,true,tb
NP_055767.3,group_representative,9.12239027476694,NA,true,to
NP_001074930.1,group_representative,inf,0.4368918568093045,true,tb
NP_006684.1,group_representative,inf,NA,true,to
NP_055503.1,group_representative,inf,0.5929303826207744,true,tb
NP_149121.2,group_representative,9.380475589085421,NA,true,to
NP_071902.2,group_representative,14.750469787535078,0.5708994670962114,true,tb
NP_001072982.1,group_representative,inf,0.3191674801468929,true,tb
NP_001072987.1,group_representative,inf,NA,true,to
NP_115923.2,group_representative,4.7915797315299855,NA,true,to
NP_001293144.1,group_representative,2.8619292345544176,0.3032388858318654,true,tb
NP_065731.3,group_representative,inf,0.29117285764060946,true,tb
NP_001276981.1,group_representative,inf,NA,true,to
NP_001026855.2,group_representative,inf,0.03439851721158308,true,tb
NP_055487.2,group_representative,inf,0.4873905868153163,true,tb
NP_115702.1,group_representative,6.736084322658704,NA,true,to
NP_001008396.1,group_representative,9.909539191192131,NA,true,to
NP_008990.2,group_representative,10.694501678893225,NA,true,to
NP_443105.2,group_representative,4.476903257398045,NA,true,to
NP_001035540.1,group_representative,11.440839620109179,0.5695174220838952,true,tb
NP_060972.3,group_representative,4.450117258685607,1.412118484892509,true,tb
NP_741983.2,group_representative,2.4123248236610912,NA,true,to
NP_060897.3,group_representative,inf,NA,true,to
NP_001034931.1,group_representative,4.726972504861854,NA,true,to
NP_001186806.1,group_representative,7.999135620581288,NA,true,to
NP_065988.1,group_representative,0.8863423926231171,1.4855754835538746,false,db
NP_001337126.1,group_representative,inf,0.12306083223240702,true,tb
NP_001158202.1,group_representative,4.948588606831273,NA,true,to
NP_001339522.1,group_representative,7.3039029326487235,NA,true,to
NP_004481.2,group_representative,7.769849241325646,NA,true,to
NP_001307601.1,group_representative,11.41241191211532,NA,true,to
NP_112174.2,group_representative,2.878218095816383,0.8348506942291245,true,tb
NP_056136.2,group_representative,7.867852036395267,NA,true,to
NP_001981.2,group_representative,inf,0.17523145358090153,true,tb
NP_689947.2,group_representative,11.053044271701827,NA,true,to
NP_001307943.1,group_representative,inf,NA,true,to
NP_000472.2,group_representative,7.365629557211353,NA,true,to
NP_060606.3,group_representative,5.955256422272657,0.1583900339972724,true,tb
NP_001340611.1,group_representative,9.556530433790217,0.10872958501195634,true,tb
NP_065953.1,group_representative,inf,0.08834372883394305,true,tb
NP_001289698.1,group_representative,8.159068273647849,1.0780535292888256,true,tb
NP_001294954.1,group_representative,5.2607294442879935,1.412118484892509,true,tb
NP_001070886.1,group_representative,6.160073107465805,NA,true,to
NP_001037850.1,group_representative,inf,NA,true,to
NP_001036017.1,group_representative,12.531016250458267,NA,true,to
NP_005682.2,group_representative,5.751909260796434,0.5096959246216017,true,tb
NP_001813.1,group_representative,1.5461967579240068,NA,true,to
NP_001287828.1,group_representative,inf,0.2276898308883124,true,tb
NP_001139280.1,group_representative,inf,0.4205948950277248,true,tb
NP_001317287.1,group_representative,inf,NA,true,to
NP_003551.2,group_representative,4.215556854711837,0.06160695664666239,true,tb
NP_002868.1,group_representative,4.278630562827465,NA,true,to
NP_079491.2,group_representative,inf,NA,true,to
NP_085911.2,group_representative,12.574378528479395,0.1367433043780576,true,tb
NP_057259.2,group_representative,3.935433543410384,NA,true,to
NP_001017535.1,group_representative,11.49552916193668,NA,true,to
NP_001307911.1,group_representative,5.434552586858709,NA,true,to
NP_001009999.1,group_representative,inf,3.685638811566621,true,tb
NP_001009881.1,group_representative,inf,0.059230974684330674,true,tb
NP_006200.3,group_representative,inf,0.62464234415832,true,tb
NP_002447.4,group_representative,5.768458901324485,NA,true,to
NP_975010.1,group_representative,9.046297384864753,NA,true,to
NP_001275727.1,group_representative,inf,NA,true,to
NP_003640.2,group_representative,6.1982575512982985,NA,true,to
NP_057386.2,group_representative,inf,NA,true,to
NP_001019801.3,group_representative,9.282025527208024,NA,true,to
NP_006496.4,group_representative,13.0211024823423,NA,true,to
NP_003989.2,group_representative,inf,NA,true,to
NP_001302430.1,group_representative,3.8277916214504133,0.3224823912343193,true,tb
NP_002651.2,group_representative,inf,NA,true,to
NP_001158077.1,group_representative,7.9805863749894765,NA,true,to
NP_001193928.1,group_representative,inf,0.30425763479806045,true,tb
NP_063947.1,group_representative,inf,0.4580340875808618,true,tb
NP_715639.1,group_representative,4.398363651253415,NA,true,to
NP_116274.3,group_representative,2.7635933130971284,NA,true,to
NP_006518.1,group_representative,12.555955445652609,NA,true,to
NP_647475.1,group_representative,14.675836169238176,0.2194638306582828,true,tb
NP_006850.2,group_representative,14.954589770191006,NA,true,to
NP_061929.2,group_representative,13.37709797035378,0.17523145358090153,true,tb
NP_056999.2,group_representative,inf,0.3919975614705963,true,tb
NP_001196.2,group_representative,inf,1.2139524341819377,true,tb
NP_060298.2,group_representative,inf,NA,true,to
NP_115606.2,group_representative,1.3640650024747791,0.07807532487563677,true,tb
NP_001189.2,group_representative,10.945861883538617,0.5975938467640821,true,tb
NP_113615.2,group_representative,4.688427622508624,NA,true,to
NP_001337748.1,group_representative,3.417224412144174,1.3178485680506609,true,tb
NP_055804.2,group_representative,0.6581455815592193,NA,true,to
NP_001243637.1,group_representative,13.651393712770515,NA,true,to
NP_001152752.1,group_representative,8.602340009197825,1.5990136464102933,true,tb
NP_001185470.1,group_representative,inf,0.13132186896916764,true,tb
NP_060466.2,group_representative,6.461088207159847,NA,true,to
NP_001336091.1,group_representative,5.3082044256797145,NA,true,to
NP_057399.1,group_representative,inf,NA,true,to
NP_003886.3,group_representative,inf,0.10411584443691818,true,tb
NP_001335887.1,group_representative,6.056416449367932,NA,true,to
NP_077306.2,group_representative,inf,0.6679248492909475,true,tb
NP_444269.2,group_representative,12.751556883176294,NA,true,to
NP_001305734.1,group_representative,9.949509689169142,0.4122963650841836,true,tb
NP_060961.3,group_representative,5.296180000418103,0.5148021685662104,true,tb
NP_001137251.1,group_representative,inf,0.4766945784389989,true,tb
NP_001265159.1,group_representative,14.436075830313115,NA,true,to
NP_001188465.1,group_representative,6.532097449918443,NA,true,to
NP_001304987.1,group_representative,4.6252990673296415,NA,true,to
NP_073579.4,group_representative,-0.22277740041663194,0.44953858050466905,false,db
NP_510968.2,group_representative,6.445370423241092,NA,true,to
NP_002910.1,group_representative,5.2623285352242375,0.017491863984908415,true,tb
NP_006795.3,group_representative,12.456279216401404,NA,true,to
NP_996892.1,group_representative,inf,0.2655587575434473,true,tb
NP_001337791.1,group_representative,10.8702280116396,0.7421980405915428,true,tb
NP_008853.3,group_representative,1.035936193417179,0.3811948896206718,true,tb
NP_005876.2,group_representative,inf,NA,true,to
NP_001297083.1,group_representative,2.8966758769159435,0.02568085901056381,true,tb
NP_001078896.2,group_representative,inf,NA,true,to
NP_001243793.1,group_representative,5.470276489766153,0.5458964810864102,true,tb
NP_001186209.1,group_representative,5.377767154026835,NA,true,to
NP_006765.4,group_representative,3.293211811817005,0.017491863984908415,true,tb
NP_001186125.1,group_representative,inf,0.5488102423140644,true,tb
NP_064617.2,group_representative,inf,1.0475083403478718,true,tb
NP_001186049.1,group_representative,6.109973393004737,NA,true,to
NP_001129670.1,group_representative,4.141470649527888,0.4380289416804365,true,tb
NP_001185882.1,group_representative,inf,NA,true,to
NP_004222.2,group_representative,inf,NA,true,to
NP_001185791.1,group_representative,3.920095377322828,0.18884222005621093,true,tb
NP_001185780.1,group_representative,inf,NA,true,to
NP_001103224.1,group_representative,10.577137807166427,0.18806153080292504,true,tb
NP_001182144.1,group_representative,8.634340179995727,0.5148021685662104,true,tb
NP_001186309.1,group_representative,9.202197712333982,NA,true,to
NP_001384.1,group_representative,14.05149978319906,1.1096680644728585,true,tb
NP_001336107.1,group_representative,inf,NA,true,to
NP_001336029.1,group_representative,inf,0.8575583916054785,true,tb
NP_005524.2,group_representative,inf,0.1852410843160648,true,tb
NP_001182407.1,group_representative,inf,NA,true,to
NP_001007023.2,group_representative,1.7516655067679976,0.003806074496148028,true,tb
NP_060261.2,group_representative,1.3586360036117044,0.4409779400955031,true,tb
NP_061886.2,group_representative,3.834703787501599,NA,true,to
NP_078863.2,group_representative,3.0665676573839784,NA,true,to
NP_001253997.1,group_representative,3.2674637436587406,NA,true,to
NP_001181927.1,group_representative,7.846664685890253,1.1703614889395424,true,tb
NP_001254711.1,group_representative,inf,0.1402331328943715,true,tb
NP_001008910.1,group_representative,9.236580450016627,0.9467746146495064,true,tb
NP_068744.1,group_representative,11.906303377084878,NA,true,to
NP_009297.2,group_representative,inf,1.3489994521216064,true,tb
NP_079031.2,group_representative,inf,1.616812714987612,true,tb
NP_001012398.1,group_representative,inf,0.007486464728499029,true,tb
NP_001276019.1,group_representative,inf,0.023758890048325543,true,tb
NP_001011668.1,group_representative,5.0831814621156495,NA,true,to
NP_001295137.1,group_representative,5.550049759528141,0.1517579527676564,true,tb
NP_001010855.1,group_representative,4.69323937801089,0.1407251771360555,true,tb
NP_001281.1,group_representative,10.148439654979153,0.3067966461241435,true,tb
NP_060661.3,group_representative,2.9953149138881314,NA,true,to
NP_055666.2,group_representative,4.560506748200725,NA,true,to
NP_001311195.1,group_representative,10.492329570331288,NA,true,to
NP_115814.1,group_representative,inf,0.22294718853616508,true,tb
NP_001336584.1,group_representative,inf,0.5599643273244048,true,tb
NP_001289474.1,group_representative,inf,NA,true,to
NP_060498.2,group_representative,inf,0.7383362736108645,true,tb
NP_056193.2,group_representative,inf,-0.10283936676959964,true,tb
NP_056104.2,group_representative,inf,0.911459976764326,true,tb
NP_001093224.1,group_representative,1.5788019209262159,0.14463406683759356,true,tb
NP_000342.2,group_representative,11.978193933579126,NA,true,to
NP_056520.2,group_representative,14.214227080696759,0.48422961540134,true,tb
NP_690049.1,group_representative,inf,NA,true,to
NP_000450.2,group_representative,6.2516733930644595,NA,true,to
NP_060644.4,group_representative,inf,0.4944267846610602,true,tb
NP_067083.1,group_representative,inf,0.6746432081848078,true,tb
NP_001177768.1,group_representative,9.694804347096635,NA,true,to
NP_112199.2,group_representative,12.656829259091868,0.39939523328388415,true,tb
NP_002617.3,group_representative,inf,NA,true,to
NP_001001436.1,group_representative,4.9862045261617025,NA,true,to
NP_999875.1,group_representative,15.17643851980736,NA,true,to
NP_003358.1,group_representative,inf,NA,true,to
NP_997222.1,group_representative,7.787152666450559,NA,true,to
NP_997215.1,group_representative,inf,0.0652403078159241,true,tb
NP_005030.2,group_representative,1.8816567256436028,NA,true,to
NP_002329.2,group_representative,12.811262640198956,0.0017523860279108384,true,tb
NP_001273113.1,group_representative,7.204927994297313,NA,true,to
NP_149014.3,group_representative,6.596773424033753,0.5081845605185364,true,tb
NP_060125.4,group_representative,inf,NA,true,to
NP_061905.2,group_representative,inf,0.5340561268150148,true,tb
NP_079170.2,group_representative,inf,NA,true,to
NP_001375.2,group_representative,12.358652863921831,NA,true,to
NP_071384.1,group_representative,inf,0.007486464728499029,true,tb
NP_001340623.1,group_representative,inf,0.1817114111228527,true,tb
NP_002533.1,group_representative,3.7400735239381655,NA,true,to
NP_001280569.1,group_representative,inf,0.07852861842042982,true,tb
NP_001275661.1,group_representative,inf,0.19825689161879695,true,tb
NP_001295071.1,group_representative,inf,NA,true,to
NP_001273343.1,group_representative,inf,0.12641381963279336,true,tb
NP_001339918.1,group_representative,inf,NA,true,to
NP_001177809.1,group_representative,inf,0.0218436331561181,true,tb
NP_054701.1,group_representative,inf,NA,true,to
NP_001273975.1,group_representative,inf,0.03367445119121218,true,tb
NP_612213.2,group_representative,11.963540993738327,0.2440686164212436,true,tb
NP_057079.2,group_representative,6.931553777346489,0.247707163859519,true,tb
NP_000725.1,group_representative,14.198714914518511,NA,true,to
NP_443731.2,group_representative,inf,NA,true,to
NP_001191017.1,group_representative,1.9792508837304617,NA,true,to
NP_898871.1,group_representative,inf,NA,true,to
NP_057216.2,group_representative,4.2859707948670405,0.044260456914904385,true,tb
NP_003059.1,group_representative,1.5727858011301032,NA,true,to
NP_064520.2,group_representative,inf,NA,true,to
NP_056986.2,group_representative,inf,0.011041904002423015,true,tb
NP_115681.1,group_representative,3.201955372185332,1.3770732681416498e-05,true,tb
NP_000575.1,group_representative,6.275809762205569,NA,true,to
NP_006141.2,group_representative,8.45362576180141,NA,true,to
NP_055585.1,group_representative,11.950096432643731,NA,true,to
NP_942600.1,group_representative,inf,0.1852410843160648,true,tb
NP_009174.1,group_representative,inf,NA,true,to
NP_001076438.1,group_representative,5.1107310611967804,NA,true,to
NP_005351.2,group_representative,2.963783782368503,0.06160695664666239,true,tb
NP_005980.1,group_representative,3.298511448486104,NA,true,to
NP_005456.1,group_representative,inf,0.8705474177478764,true,tb
NP_005308.1,group_representative,13.46745139471382,0.2772492249251955,true,tb
NP_002602.2,group_representative,inf,0.17523145358090153,true,tb
NP_001789.2,group_representative,inf,0.1991307754722004,true,tb
NP_001289550.1,group_representative,10.781622161420119,NA,true,to
NP_001319.1,group_representative,inf,NA,true,to
NP_003873.1,group_representative,3.094080612132589,NA,true,to
NP_003364.1,group_representative,inf,0.3809809106752874,true,tb
NP_060123.3,group_representative,inf,0.11636682682156076,true,tb
NP_001273669.1,group_representative,inf,NA,true,to
NP_002881.1,group_representative,inf,0.7185168366972395,true,tb
NP_001165908.1,group_representative,inf,NA,true,to
NP_001139746.1,group_representative,8.102302140849954,NA,true,to
NP_065178.1,group_representative,3.9245874182372646,NA,true,to
NP_945339.2,group_representative,inf,NA,true,to
NP_443168.2,group_representative,11.83718588577466,NA,true,to
NP_066303.2,group_representative,inf,NA,true,to
NP_073557.3,group_representative,inf,0.3622721122474107,true,tb
NP_003912.1,group_representative,inf,NA,true,to
NP_001310837.1,group_representative,13.356894584265492,0.8348506942291245,true,tb
NP_001091972.1,group_representative,inf,NA,true,to
NP_001248335.1,group_representative,inf,0.8548882360893245,true,tb
NP_078879.2,group_representative,2.4591442845927807,0.32591028520884624,true,tb
NP_003695.3,group_representative,inf,0.09176632322324822,true,tb
NP_005475.2,group_representative,inf,NA,true,to
NP_001336842.1,group_representative,5.406103408030231,NA,true,to
NP_001337808.1,group_representative,8.102269586065201,NA,true,to
NP_001185524.1,group_representative,inf,NA,true,to
NP_001180586.1,group_representative,inf,NA,true,to
NP_002848.1,group_representative,inf,NA,true,to
NP_001304324.1,group_representative,12.89200778596284,NA,true,to
NP_001308286.1,group_representative,inf,NA,true,to
NP_001180486.1,group_representative,7.821609327465854,0.1368986564162445,true,tb
NP_001311311.1,group_representative,2.16676247530382,NA,true,to
NP_001337182.1,group_representative,inf,0.7341350850390235,true,tb
NP_001340105.1,group_representative,11.690527899473127,NA,true,to
NP_001180418.1,group_representative,10.29997241690733,NA,true,to
NP_150282.2,group_representative,5.22135859127683,0.28329420275036393,true,tb
NP_149082.1,group_representative,inf,1.3974307982820595,true,tb
NP_001005498.2,group_representative,inf,0.3811948896206718,true,tb
NP_001180246.1,group_representative,inf,0.5224383122255112,true,tb
NP_000073.1,group_representative,3.21862551059065,0.2732406006825914,true,tb
NP_001116362.1,group_representative,6.578919447666498,NA,true,to
NP_001070648.1,group_representative,5.59058665589376,NA,true,to
NP_612564.1,group_representative,4.296457775045937,0.027100891652339382,true,tb
NP_114068.1,group_representative,14.214227080696759,0.1701052410755669,true,tb
NP_001177747.1,group_representative,inf,NA,true,to
NP_068750.2,group_representative,inf,0.05496123006635057,true,tb
NP_995583.1,group_representative,6.877263224794258,1.347335152283578,true,tb
NP_647476.1,group_representative,inf,0.25796054881681,true,tb
NP_003753.2,group_representative,11.437578717735159,NA,true,to
NP_001191304.1,group_representative,3.3961934149684008,1.1119786196526664,true,tb
NP_078801.3,group_representative,8.415564559634705,0.5538582404253433,true,tb
NP_001171818.1,group_representative,2.5040439540600694,NA,true,to
NP_001130012.1,group_representative,inf,NA,true,to
NP_068765.3,group_representative,9.478226586277831,NA,true,to
NP_001307493.1,group_representative,12.887146927414625,0.2732406006825914,true,tb
NP_079017.1,group_representative,9.496763109542966,NA,true,to
NP_001186747.1,group_representative,3.867944837930199,NA,true,to
NP_062555.1,group_representative,12.958078098036824,0.08501488366434662,true,tb
NP_001171569.1,group_representative,4.841181870372039,NA,true,to
NP_004168.1,group_representative,inf,0.1517579527676564,true,tb
NP_000523.2,group_representative,inf,0.10872958501195634,true,tb
NP_001628.1,group_representative,3.769384104061003,0.057665698267115664,true,tb
NP_001334548.1,group_representative,inf,0.2194638306582828,true,tb
NP_001333746.1,group_representative,inf,NA,true,to
NP_001333493.1,group_representative,inf,0.08501488366434662,true,tb
NP_872309.2,group_representative,10.255209117481174,NA,true,to
NP_001287650.1,group_representative,12.244980649118354,NA,true,to
NP_079540.2,group_representative,8.198031978918422,0.37746938911172734,true,tb
NP_660296.1,group_representative,4.46818673431123,NA,true,to
NP_001157637.1,group_representative,10.669717070563873,NA,true,to
NP_006205.1,group_representative,13.250439253351205,0.11972814410169558,true,tb
NP_077294.3,group_representative,3.9906221602763874,NA,true,to
NP_001035535.1,group_representative,8.768888573129704,NA,true,to
NP_009133.2,group_representative,inf,0.23013107694119864,true,tb
NP_001316868.1,group_representative,5.858968901722496,NA,true,to
NP_612427.2,group_representative,11.505157657073836,NA,true,to
NP_001307844.1,group_representative,7.46133178471796,NA,true,to
NP_002156.2,group_representative,8.374883210532884,NA,true,to
NP_001073948.2,group_representative,inf,0.02996263988093537,true,tb
NP_003656.2,group_representative,inf,NA,true,to
NP_004792.1,group_representative,5.693239378010889,0.5593648179938607,true,tb
NP_060009.1,group_representative,-0.5874068613167066,-0.3044678868848108,false,db
NP_001308206.1,group_representative,5.112928628192816,0.7029541314933158,true,tb
NP_659467.1,group_representative,5.283458169306539,NA,true,to
NP_060874.1,group_representative,9.784225362162152,1.1788957088570822,true,tb
NP_775930.2,group_representative,6.023016362891472,NA,true,to
NP_004756.2,group_representative,inf,NA,true,to
NP_006191.2,group_representative,9.051438280598113,0.8588499007958027,true,tb
NP_598328.1,group_representative,5.029522341122234,NA,true,to
NP_001472.1,group_representative,0.8252232364905587,0.21168210771188894,true,tb
NP_783640.1,group_representative,8.143346201150418,NA,true,to
NP_057109.3,group_representative,4.362671593898232,NA,true,to
NP_852608.1,group_representative,inf,1.1881408364940305,true,tb
NP_060526.2,group_representative,3.2659093987014938,NA,true,to
NP_778148.2,group_representative,5.317667417496962,NA,true,to
NP_001337635.1,group_representative,2.3826149291857144,1.1359748458787111,true,tb
NP_001258016.1,group_representative,14.574378528479395,NA,true,to
NP_001269379.1,group_representative,inf,NA,true,to
NP_001335918.1,group_representative,3.1748072472870152,0.1817114111228527,true,tb
NP_000457.1,group_representative,inf,0.7622783016747556,true,tb
NP_057353.1,group_representative,8.102269586065201,0.01440617592455805,true,tb
NP_055289.2,group_representative,13.769898339373405,NA,true,to
NP_057051.3,group_representative,8.777242381026408,0.1232577385278281,true,tb
NP_001486.4,group_representative,2.707731220499184,0.2915499429251929,true,tb
NP_001167448.1,group_representative,inf,0.05579872328287593,true,tb
NP_689918.1,group_representative,2.7678269110531506,NA,true,to
NP_001135861.1,group_representative,inf,NA,true,to
NP_443115.1,group_representative,9.674456620467405,0.1368986564162445,true,tb
NP_690608.1,group_representative,13.682748163654507,NA,true,to
NP_001166171.1,group_representative,9.015268341325935,NA,true,to
NP_001166141.1,group_representative,inf,0.03367445119121218,true,tb
NP_000027.2,group_representative,inf,0.4012511548853423,true,tb
NP_001165883.1,group_representative,inf,NA,true,to
NP_001128529.2,group_representative,15.352529778863039,NA,true,to
NP_003332.1,group_representative,7.9022758386594365,NA,true,to
NP_085134.1,group_representative,5.722639086632457,NA,true,to
NP_001368.2,group_representative,inf,0.13945406096275664,true,tb
NP_443111.4,group_representative,inf,0.09176632322324822,true,tb
NP_001164261.1,group_representative,14.000347260751676,NA,true,to
NP_001164163.1,group_representative,0.4922631139252502,0.31850752342224226,true,tb
NP_060423.3,group_representative,inf,1.4694503711521818,true,tb
NP_064538.3,group_representative,10.34909186684687,0.2440686164212436,true,tb
NP_075069.3,group_representative,4.092998821815768,0.31371714769479936,true,tb
NP_872349.1,group_representative,14.523226006032017,0.2889133869794274,true,tb
NP_060557.3,group_representative,inf,NA,true,to
NP_060369.3,group_representative,8.66981376851049,0.35791777189832097,true,tb
NP_115735.2,group_representative,inf,NA,true,to
NP_079184.2,group_representative,inf,1.4142772553469278,true,tb
NP_149103.1,group_representative,inf,NA,true,to
NP_001316569.1,group_representative,inf,0.5340561268150148,true,tb
NP_001316544.1,group_representative,5.440562943083924,NA,true,to
NP_001158013.1,group_representative,3.129867865188483,0.15501213807522946,true,tb
NP_653201.1,group_representative,4.600643543402116,NA,true,to
NP_005662.1,group_representative,15.05149978319906,0.1922811763553615,true,tb
NP_001633.1,group_representative,inf,0.08529696262659471,true,tb
NP_001273973.1,group_representative,5.6181864733550775,NA,true,to
NP_001311374.1,group_representative,8.622634453783927,0.4618461510304849,true,tb
NP_663736.2,group_representative,inf,0.07178645044981627,true,tb
NP_001153715.1,group_representative,5.462609301788022,NA,true,to
NP_001310446.1,group_representative,inf,NA,true,to
NP_001003787.1,group_representative,inf,0.16512496594011855,true,tb
NP_001309260.1,group_representative,7.139575162738036,0.07178645044981627,true,tb
NP_060950.3,group_representative,5.196729302260788,NA,true,to
NP_150596.1,group_representative,inf,NA,true,to
NP_001164582.1,group_representative,4.315379078819114,NA,true,to
NP_071938.1,group_representative,inf,0.254334370003548,true,tb
NP_064703.1,group_representative,inf,NA,true,to
NP_057421.1,group_representative,inf,NA,true,to
NP_057647.1,group_representative,9.634513309284193,NA,true,to
NP_057488.1,group_representative,inf,NA,true,to
NP_054779.1,group_representative,inf,NA,true,to
NP_055643.1,group_representative,inf,0.31004623619992144,true,tb
NP_055448.1,group_representative,inf,0.22017198792741025,true,tb
NP_001139243.1,group_representative,9.955790080151813,NA,true,to
NP_001191032.1,group_representative,6.491109664469607,NA,true,to
NP_001253967.1,group_representative,11.001869957715172,1.4218298220440415,true,tb
NP_006633.1,group_representative,inf,0.17008242579966834,true,tb
NP_057130.1,group_representative,inf,NA,true,to
NP_005784.1,group_representative,7.050273314467506,NA,true,to
NP_068597.2,group_representative,inf,0.0686461784938961,true,tb
NP_005415.1,group_representative,3.6023630674335045,0.3325012044927993,true,tb
NP_004123.1,group_representative,inf,0.530211127880402,true,tb
NP_004107.1,group_representative,4.331518508173004,NA,true,to
NP_001005376.1,group_representative,12.862571299438207,NA,true,to
NP_000238.1,group_representative,5.245240487025004,NA,true,to
NP_001295155.1,group_representative,inf,NA,true,to
NP_001243063.1,group_representative,inf,NA,true,to
NP_001098714.1,group_representative,inf,0.03061978606884105,true,tb
NP_001269318.1,group_representative,inf,NA,true,to
NP_004706.3,group_representative,inf,0.0006955145112590084,true,tb
NP_001185808.1,group_representative,inf,0.09703916406386864,true,tb
NP_001116855.1,group_representative,13.834015838985154,0.057665698267115664,true,tb
NP_941374.2,group_representative,10.723706771333411,0.02723443269572029,true,tb
NP_002829.3,group_representative,inf,0.6079103773483769,true,tb
NP_055098.1,group_representative,6.2328702379772984,0.3747779624414021,true,tb
NP_001193538.1,group_representative,6.469210858910394,NA,true,to
NP_001191235.1,group_representative,inf,NA,true,to
NP_001188254.1,group_representative,5.432161166246184,0.8135403674506069,true,tb
NP_001070818.1,group_representative,inf,NA,true,to
NP_001180395.1,group_representative,12.343929607101126,NA,true,to
NP_060375.4,group_representative,inf,0.999559566945174,true,tb
NP_001308632.1,group_representative,inf,0.17523145358090153,true,tb
NP_003833.4,group_representative,10.388463525846262,0.5593648179938607,true,tb
NP_004122.2,group_representative,inf,NA,true,to
NP_060944.3,group_representative,14.135045834649134,0.3971214349908808,true,tb
NP_066018.1,group_representative,inf,NA,true,to
NP_001305997.1,group_representative,3.872535663065889,NA,true,to
NP_001278791.1,group_representative,11.153515507928422,NA,true,to
NP_001104753.1,group_representative,4.108952386957767,0.1918304476742352,true,tb
NP_037458.3,group_representative,inf,1.0824521721484064,true,tb
NP_001288704.1,group_representative,9.565349596190087,NA,true,to
NP_002451.2,group_representative,inf,0.2440686164212436,true,tb
NP_057591.2,group_representative,inf,0.8548882360893245,true,tb
NP_037367.3,group_representative,inf,0.24853927276952875,true,tb
NP_001258992.1,group_representative,4.171493088619112,NA,true,to
NP_001334.2,group_representative,inf,0.2194638306582828,true,tb
NP_694955.2,group_representative,13.0211024823423,-0.1109629549752334,true,tb
NP_001073986.1,group_representative,6.217168253525815,0.03367445119121218,true,tb
NP_004450.3,group_representative,inf,0.16248787606028248,true,tb
NP_001308241.1,group_representative,inf,0.2440686164212436,true,tb
NP_006065.2,group_representative,inf,0.15501213807522946,true,tb
NP_001316473.1,group_representative,12.598946719970135,NA,true,to
NP_001447.2,group_representative,inf,0.09965739209513913,true,tb
NP_001754.2,group_representative,13.28434391711688,NA,true,to
NP_055250.2,group_representative,inf,0.5170155416667274,true,tb
NP_001035810.1,group_representative,inf,1.007612572598108,true,tb
NP_001300656.1,group_representative,1.4359181318206875,NA,true,to
NP_001186036.1,group_representative,inf,NA,true,to
NP_001025458.1,group_representative,5.422522533837771,NA,true,to
NP_002458.2,group_representative,5.690688018567326,NA,true,to
NP_001338589.1,group_representative,12.309560705469858,0.9809787299073623,true,tb
NP_001276968.1,group_representative,1.6301910074513275,NA,true,to
